Latitude,Longitude,Month,Mean Power Proportion,SW_DWN,LW_DWN,SW_DIFF,SW_DNI,Cloud,Clearness,Humidity,Precipitation,Temp
34.15,-118.85,mar,0.17546484018264838,4.78,6.62,1.83,5.35,58.22,0.57,72.89,2.61,11.32
34.15,-118.85,apr,0.17308538812785387,5.72,7.13,1.94,6.04,47.76,0.57,77.15,2.51,13.87
34.15,-118.85,may,0.18793333333333337,7.32,7.63,1.69,8.35,31.73,0.66,74.96,0.86,17.03
34.15,-118.85,jun,0.20296073059360734,7.86,8.22,1.65,9.05,25.7,0.68,67.76,0.02,20.9
34.15,-118.85,jul,0.21726712328767125,7.72,8.92,1.63,8.79,22.3,0.69,62.22,0.02,24.27
34.15,-118.85,aug,0.21621643835616436,7.71,7.85,0.94,10.42,8.38,0.75,67.79,0.01,21.07
34.15,-118.85,sep,0.20261735159817348,6.32,7.79,1.17,8.56,14.89,0.71,55.95,0.01,21.65
34.15,-118.85,oct,0.17256940639269408,4.83,7.04,0.94,7.68,24.0,0.68,61.26,0.12,18.25
34.15,-118.85,nov,0.16364748858447487,3.68,6.81,0.94,6.48,29.59,0.67,51.11,0.15,17.65
34.15,-118.85,dec,0.1465474885844749,3.08,6.31,0.85,5.94,32.77,0.65,55.72,0.79,13.61
36.95,-121.75,jan,0.11016038812785388,2.68,6.91,1.14,4.15,46.58,0.55,87.16,2.84,9.29
36.95,-121.75,feb,0.14670357686453575,3.86,6.79,1.06,6.09,36.61,0.61,80.91,1.93,9.91
36.95,-121.75,mar,0.1458460806697108,4.18,7.16,2.11,3.95,67.82,0.51,85.2,5.04,8.65
36.95,-121.75,apr,0.15054242770167428,4.79,7.57,2.21,3.99,64.21,0.48,85.25,3.58,11.57
36.95,-121.75,may,0.21449904870624048,7.46,7.3,1.86,8.35,33.51,0.67,80.83,0.71,13.89
36.95,-121.75,jun,0.2161556316590563,7.83,7.65,1.8,8.91,31.69,0.68,75.23,0.04,16.76
36.95,-121.75,jul,0.2272981354642314,7.83,7.96,1.84,8.93,27.04,0.7,67.91,0.01,19.19
36.95,-121.75,aug,0.19336187214611875,7.02,7.77,1.6,8.55,31.29,0.68,70.94,0.01,17.39
36.95,-121.75,sep,0.17433980213089803,5.72,7.68,1.41,7.31,30.37,0.66,66.74,0.03,17.22
36.95,-121.75,oct,0.1649756468797565,4.31,7.37,1.13,6.43,32.53,0.63,65.23,0.14,15.22
36.95,-121.75,nov,0.12805022831050228,3.0,7.22,1.03,4.98,43.14,0.58,80.36,1.22,12.04
36.95,-121.75,dec,0.09707572298325723,2.36,6.87,0.87,4.31,44.95,0.53,73.04,2.8,9.35
38.45,-121.35,jan,0.08752968036529679,2.12,7.12,1.01,3.14,61.35,0.47,81.96,2.86,8.67
38.45,-121.35,feb,0.13528462709284625,3.58,6.9,1.03,5.76,40.0,0.6,72.49,2.07,10.23
38.45,-121.35,mar,0.13474581430745816,3.88,7.28,2.03,3.54,73.66,0.49,82.25,5.05,8.26
38.45,-121.35,apr,0.16236073059360728,4.94,7.8,2.03,4.37,63.11,0.51,81.6,3.71,12.95
38.45,-121.35,may,0.21914535768645357,7.6,7.68,1.75,8.86,24.11,0.69,71.39,0.59,17.97
38.45,-121.35,jun,0.22485235920852362,8.07,8.28,1.61,9.61,22.88,0.7,55.42,0.02,23.15
38.45,-121.35,jul,0.22108675799086755,8.25,8.6,1.19,10.52,11.87,0.73,40.34,0.02,27.32
38.45,-121.35,aug,0.2120867579908676,7.58,8.05,0.98,10.33,5.69,0.75,42.64,0.01,24.01
38.45,-121.35,sep,0.19352663622526636,6.07,7.97,1.07,8.59,11.65,0.71,38.25,0.02,22.6
38.45,-121.35,oct,0.15917047184170474,4.28,7.59,0.98,6.94,23.0,0.65,46.85,0.22,17.18
38.45,-121.35,nov,0.09613926940639268,2.39,7.5,1.02,3.73,55.87,0.49,67.88,1.41,12.03
38.45,-121.35,dec,0.07950837138508371,2.01,6.95,0.81,3.64,56.85,0.49,62.96,3.03,8.56
34.65,-115.45,jan,0.15875197869101976,3.6,6.47,0.86,6.69,32.04,0.69,36.11,0.08,10.25
34.65,-115.45,feb,0.19330654490106547,4.56,6.71,1.28,6.85,39.81,0.69,24.39,0.05,13.05
34.65,-115.45,mar,0.1904528919330289,5.29,6.95,1.99,5.76,52.58,0.63,39.73,0.07,12.6
34.65,-115.45,apr,0.22879748858447485,7.19,7.3,1.53,8.76,24.19,0.72,34.86,0.12,18.28
34.65,-115.45,may,0.21823295281582952,8.01,8.13,1.74,9.21,25.24,0.72,21.75,0.01,26.39
34.65,-115.45,jun,0.20497960426179604,8.05,8.83,1.73,9.05,28.74,0.7,18.73,0.03,31.81
34.65,-115.45,jul,0.20304863013698632,7.4,10.02,1.93,7.7,40.06,0.66,27.2,0.35,35.23
34.65,-115.45,aug,0.21087283105022833,7.62,8.97,1.13,9.87,14.66,0.74,22.78,0.42,32.06
34.65,-115.45,sep,0.20808272450532728,6.41,8.49,1.08,8.8,18.63,0.72,22.76,0.16,28.14
34.65,-115.45,oct,0.18313432267884325,4.87,7.58,1.01,7.57,26.05,0.68,31.04,0.28,20.16
34.65,-115.45,nov,0.16979573820395738,3.8,7.05,0.89,6.86,28.68,0.69,26.72,0.0,15.87
34.65,-115.45,dec,0.15295867579908676,3.19,6.47,0.83,6.19,31.55,0.67,33.04,0.03,9.29
36.65,-121.75,jan,0.1197286910197869,2.68,6.91,1.14,4.15,46.58,0.55,84.56,3.43,11.1
36.65,-121.75,feb,0.14911168188736681,3.86,6.79,1.06,6.09,36.61,0.61,79.01,1.96,11.38
36.65,-121.75,mar,0.15754585235920854,4.18,7.16,2.11,3.95,67.82,0.51,83.37,5.21,9.94
36.65,-121.75,apr,0.15887043378995433,4.79,7.57,2.21,3.99,64.21,0.48,86.69,3.57,11.94
36.65,-121.75,may,0.2141554414003044,7.46,7.3,1.86,8.35,33.51,0.67,86.91,0.77,13.13
36.65,-121.75,jun,0.2104549086757991,7.83,7.65,1.8,8.91,31.69,0.68,85.85,0.06,14.66
36.65,-121.75,jul,0.21746175799086762,7.83,7.96,1.84,8.93,27.04,0.7,81.74,0.07,16.34
36.65,-121.75,aug,0.1789284627092846,7.02,7.77,1.6,8.55,31.29,0.68,83.71,0.02,15.57
36.65,-121.75,sep,0.1714630898021309,5.72,7.68,1.41,7.31,30.37,0.66,80.8,0.03,15.23
36.65,-121.75,oct,0.15874086757990868,4.31,7.37,1.13,6.43,32.53,0.63,73.54,0.16,15.23
36.65,-121.75,nov,0.13256544901065448,3.0,7.22,1.03,4.98,43.14,0.58,82.33,1.11,13.12
36.65,-121.75,dec,0.10559798325722984,2.36,6.87,0.87,4.31,44.95,0.53,73.07,2.96,11.43
39.95,-122.95,jan,0.09211198630136988,1.91,6.84,0.95,2.73,66.02,0.44,92.67,8.28,2.94
39.95,-122.95,feb,0.15403025114155253,3.47,6.51,0.94,5.9,38.9,0.59,76.6,5.93,4.87
39.95,-122.95,mar,0.12721541095890412,3.48,6.9,1.75,3.36,74.27,0.45,90.97,9.65,1.54
39.95,-122.95,apr,0.1760956621004566,4.8,7.44,2.01,4.32,63.61,0.49,83.56,5.11,7.39
39.95,-122.95,may,0.20232990867579909,7.32,7.48,1.73,8.53,30.21,0.66,72.34,1.16,13.34
39.95,-122.95,jun,0.2100876712328767,7.8,8.12,1.82,8.93,27.73,0.68,58.58,0.25,19.18
39.95,-122.95,jul,0.2205414383561644,8.33,8.37,1.11,10.94,7.96,0.74,37.61,0.0,24.24
39.95,-122.95,aug,0.21995262557077627,7.61,7.9,0.92,10.63,5.02,0.75,32.37,0.05,21.58
39.95,-122.95,sep,0.21434315068493157,6.09,7.63,1.06,8.81,10.65,0.73,33.59,0.03,18.74
39.95,-122.95,oct,0.1770044520547945,4.25,7.12,0.97,7.05,21.19,0.66,45.28,0.16,12.25
39.95,-122.95,nov,0.11014463470319637,2.28,7.15,1.0,3.57,59.76,0.48,85.94,5.62,5.87
39.95,-122.95,dec,0.09806929223744293,1.9,6.64,0.74,3.55,57.37,0.49,78.85,7.66,3.7
35.05,-120.55,jan,0.14129823059360727,3.0,6.74,1.1,4.91,44.01,0.6,78.33,3.68,11.1
35.05,-120.55,feb,0.17027597031963468,4.14,6.74,1.13,6.48,39.09,0.64,69.84,1.4,12.06
35.05,-120.55,mar,0.17673430365296802,4.38,6.98,2.13,4.32,64.87,0.53,81.31,4.0,9.86
35.05,-120.55,apr,0.1713367579908676,5.21,7.49,2.18,4.77,58.25,0.52,83.82,3.26,12.31
35.05,-120.55,may,0.21578453196347033,7.51,7.42,1.75,8.63,26.96,0.68,76.25,0.95,15.27
35.05,-120.55,jun,0.21783647260273972,8.04,7.98,1.61,9.43,25.2,0.7,66.53,0.08,18.18
35.05,-120.55,jul,0.21062985159817352,7.84,8.6,1.61,9.03,22.19,0.7,58.87,0.09,21.37
35.05,-120.55,aug,0.19392836757990867,7.4,7.81,1.2,9.62,18.24,0.72,69.1,0.32,18.57
35.05,-120.55,sep,0.17202083333333332,6.09,7.79,1.19,8.1,19.47,0.69,65.68,0.32,18.11
35.05,-120.55,oct,0.17076569634703195,4.42,7.36,1.04,6.77,29.98,0.63,66.63,0.35,16.28
35.05,-120.55,nov,0.15673002283105023,3.41,7.14,0.97,5.86,35.95,0.64,66.63,0.39,14.55
35.05,-120.55,dec,0.12835616438356162,2.65,6.75,0.88,4.91,41.35,0.58,64.96,1.48,11.84
33.55,-117.15,jan,0.14989394608926201,3.56,6.9,0.88,6.3,30.59,0.66,53.95,1.15,9.04
33.55,-117.15,feb,0.16804315804978642,4.38,7.11,1.43,6.15,45.29,0.65,47.88,2.03,10.73
33.55,-117.15,mar,0.1568419502135808,5.05,7.19,1.94,5.39,56.51,0.59,69.93,2.22,8.1
33.55,-117.15,apr,0.19763035793194875,5.95,7.57,2.02,6.09,46.37,0.59,68.19,1.33,11.83
33.55,-117.15,may,0.209584622182943,6.43,8.21,2.08,6.28,51.8,0.58,56.06,0.27,18.02
33.55,-117.15,jun,0.21049639122109293,7.14,8.43,1.87,7.43,41.94,0.62,38.45,0.04,23.97
33.55,-117.15,jul,0.20944984533804684,7.32,8.81,1.88,7.6,32.34,0.65,41.39,0.52,27.98
33.55,-117.15,aug,0.2159861540727648,7.26,8.27,1.31,8.78,24.35,0.7,38.06,0.03,24.5
33.55,-117.15,sep,0.21326484018264838,6.1,8.16,1.31,7.7,23.89,0.68,36.83,0.17,22.66
33.55,-117.15,oct,0.17283473265576668,4.6,7.75,1.18,6.52,32.19,0.63,50.68,0.2,15.76
33.55,-117.15,nov,0.15800117837678596,3.68,7.52,0.97,6.22,32.34,0.65,42.61,0.12,14.3
33.55,-117.15,dec,0.14199329798202975,3.22,6.87,0.86,6.0,26.46,0.65,45.86,0.7,9.07
33.55,-117.65,jan,0.14321748117980998,3.56,6.9,0.88,6.3,30.59,0.66,61.1,0.96,13.02
33.55,-117.65,feb,0.1673332407750216,4.38,7.11,1.43,6.15,45.29,0.65,55.37,1.68,14.12
33.55,-117.65,mar,0.16313155621374797,5.05,7.19,1.94,5.39,56.51,0.59,71.19,1.98,11.59
33.55,-117.65,apr,0.18417947056645687,5.95,7.57,2.02,6.09,46.37,0.59,72.82,1.4,14.22
33.55,-117.65,may,0.17251403801061338,6.43,8.21,2.08,6.28,51.8,0.58,70.26,0.43,17.56
33.55,-117.65,jun,0.18653646797482412,7.14,8.43,1.87,7.43,41.94,0.62,60.62,0.04,21.77
33.55,-117.65,jul,0.20842265210415895,7.32,8.81,1.88,7.6,32.34,0.65,58.49,0.27,25.66
33.55,-117.65,aug,0.20412702085647288,7.26,8.27,1.31,8.78,24.35,0.7,59.24,0.01,22.61
33.55,-117.65,sep,0.1981590151795631,6.1,8.16,1.31,7.7,23.89,0.68,55.24,0.09,22.11
33.55,-117.65,oct,0.16380445514007158,4.6,7.75,1.18,6.52,32.19,0.63,61.7,0.14,18.05
33.55,-117.65,nov,0.14973651733925708,3.68,7.52,0.97,6.22,32.34,0.65,54.04,0.14,17.21
33.55,-117.65,dec,0.13887803899790202,3.22,6.87,0.86,6.0,26.46,0.65,52.14,0.67,13.36
34.05,-118.45,jan,0.13614221291369485,3.32,6.3,0.88,6.01,35.58,0.64,64.04,1.74,12.99
34.05,-118.45,feb,0.17199262236310803,4.32,6.45,1.18,6.76,40.68,0.65,56.94,2.3,14.12
34.05,-118.45,mar,0.16922846145137554,4.78,6.62,1.83,5.35,58.22,0.57,72.89,2.61,11.32
34.05,-118.45,apr,0.1777252915204347,5.72,7.13,1.94,6.04,47.76,0.57,77.15,2.51,13.87
34.05,-118.45,may,0.18508179553945436,7.32,7.63,1.69,8.35,31.73,0.66,74.96,0.86,17.03
34.05,-118.45,jun,0.19886457979546396,7.86,8.22,1.65,9.05,25.7,0.68,67.76,0.02,20.9
34.05,-118.45,jul,0.21499377334993772,7.72,8.92,1.63,8.79,22.3,0.69,62.22,0.02,24.27
34.05,-118.45,aug,0.20997282916336465,7.71,7.85,0.94,10.42,8.38,0.75,67.79,0.01,21.07
34.05,-118.45,sep,0.1989276953847315,6.32,7.79,1.17,8.56,14.89,0.71,55.95,0.01,21.65
34.05,-118.45,oct,0.16916836484395636,4.83,7.04,0.94,7.68,24.0,0.68,61.26,0.12,18.25
34.05,-118.45,nov,0.1516742141212876,3.68,6.81,0.94,6.48,29.59,0.67,51.11,0.15,17.65
34.05,-118.45,dec,0.13835861730631346,3.08,6.31,0.85,5.94,32.77,0.65,55.72,0.79,13.61
33.45,-114.85,jan,0.17032719145925782,3.76,6.6,0.86,6.91,25.69,0.7,33.73,0.0,11.91
33.45,-114.85,feb,0.1906246382404013,4.62,6.86,1.33,6.81,38.92,0.68,24.65,0.02,14.39
33.45,-114.85,mar,0.19896375972731367,5.51,7.1,1.9,6.37,46.51,0.65,42.68,0.19,14.01
33.45,-114.85,apr,0.2306730336356036,7.33,7.43,1.4,9.2,20.01,0.73,36.12,0.01,19.35
33.45,-114.85,may,0.21991816193967456,8.21,8.18,1.46,9.92,16.41,0.74,26.21,0.15,26.68
33.45,-114.85,jun,0.19947038394752076,8.07,9.07,1.75,8.97,25.03,0.7,20.69,0.06,32.76
33.45,-114.85,jul,0.19917116856389477,7.39,10.39,2.09,7.44,45.32,0.66,30.02,0.1,36.02
33.45,-114.85,aug,0.1996160524792591,7.37,9.56,1.3,9.03,20.84,0.71,30.09,0.56,33.06
33.45,-114.85,sep,0.20879799344009262,6.34,8.9,1.19,8.38,17.85,0.71,27.73,0.48,29.23
33.45,-114.85,oct,0.19305373335905848,5.05,7.81,0.99,7.8,22.24,0.7,33.67,0.44,21.48
33.45,-114.85,nov,0.17663724355264002,3.96,7.23,0.87,7.11,23.48,0.7,27.56,0.0,17.34
33.45,-114.85,dec,0.1643087979934401,3.35,6.56,0.82,6.37,26.11,0.68,32.7,0.01,10.57
36.05,-119.05,jan,0.1046983039791259,2.44,7.17,1.2,3.46,58.33,0.5,66.73,2.46,5.68
36.05,-119.05,feb,0.15482115677321157,3.97,6.96,1.17,6.14,40.72,0.63,52.47,0.83,8.02
36.05,-119.05,mar,0.13818547510328333,4.06,7.24,2.13,3.67,69.68,0.5,70.98,2.96,5.02
36.05,-119.05,apr,0.17312078712763643,5.42,7.89,2.18,5.02,59.96,0.55,71.94,2.96,10.15
36.05,-119.05,may,0.2150994781474233,7.58,7.9,1.76,8.67,24.65,0.68,55.81,0.41,17.25
36.05,-119.05,jun,0.2225929549902153,8.2,8.67,1.68,9.51,24.56,0.71,38.4,0.06,23.2
36.05,-119.05,jul,0.21708686671015434,8.07,9.28,1.36,9.7,17.87,0.72,29.7,0.19,27.64
36.05,-119.05,aug,0.212573385518591,7.64,8.44,1.01,10.3,7.37,0.75,26.02,0.06,24.13
36.05,-119.05,sep,0.19983202870189165,6.3,8.29,1.06,8.78,11.65,0.72,25.33,0.05,21.61
36.05,-119.05,oct,0.1580272885409872,4.44,7.74,1.04,6.93,26.07,0.65,45.93,0.47,13.89
36.05,-119.05,nov,0.12015438138725809,2.92,7.57,1.09,4.73,49.14,0.56,45.24,0.12,10.65
36.05,-119.05,dec,0.10326864535768644,2.37,7.08,0.9,4.14,53.94,0.54,50.39,1.19,6.6
33.75,-117.05,jan,0.1517458388569745,3.56,6.9,0.88,6.3,30.59,0.66,47.13,0.48,8.2
33.75,-117.05,feb,0.16695536897923108,4.38,7.11,1.43,6.15,45.29,0.65,37.59,0.7,10.29
33.75,-117.05,mar,0.15557482692590954,5.05,7.19,1.94,5.39,56.51,0.59,62.66,0.83,7.85
33.75,-117.05,apr,0.19894093386360287,5.95,7.57,2.02,6.09,46.37,0.59,58.45,0.53,12.35
33.75,-117.05,may,0.21335800559728973,6.43,8.21,2.08,6.28,51.8,0.58,42.29,0.14,20.03
33.75,-117.05,jun,0.22006702017970245,7.14,8.43,1.87,7.43,41.94,0.62,31.2,0.05,25.24
33.75,-117.05,jul,0.20047429665635588,7.32,8.81,1.88,7.6,32.34,0.65,36.15,0.3,29.02
33.75,-117.05,aug,0.21790727647665342,7.26,8.27,1.31,8.78,24.35,0.7,31.22,0.11,25.55
33.75,-117.05,sep,0.2030619384298129,6.1,8.16,1.31,7.7,23.89,0.68,30.12,0.12,23.18
33.75,-117.05,oct,0.1678818677272058,4.6,7.75,1.18,6.52,32.19,0.63,44.43,0.12,15.65
33.75,-117.05,nov,0.15764656061275592,3.68,7.52,0.97,6.22,32.34,0.65,37.39,0.03,13.52
33.75,-117.05,dec,0.14543378995433792,3.22,6.87,0.86,6.0,26.46,0.65,40.44,0.23,8.0
33.75,-117.55,jan,0.19261196439278627,3.56,6.9,0.88,6.3,30.59,0.66,51.55,0.99,10.18
33.75,-117.55,feb,0.21561413218947464,4.38,7.11,1.43,6.15,45.29,0.65,42.61,1.62,12.06
33.75,-117.55,mar,0.19164337438310042,5.05,7.19,1.94,5.39,56.51,0.59,67.0,1.88,9.39
33.75,-117.55,apr,0.23109923435265903,5.95,7.57,2.02,6.09,46.37,0.59,66.73,1.41,13.06
33.75,-117.55,may,0.2600400119920668,6.43,8.21,2.08,6.28,51.8,0.58,54.98,0.31,19.15
33.75,-117.55,jun,0.26647583137309167,7.14,8.43,1.87,7.43,41.94,0.62,42.21,0.06,24.45
33.75,-117.55,jul,0.2535024906600249,7.32,8.81,1.88,7.6,32.34,0.65,40.45,0.29,28.74
33.75,-117.55,aug,0.2826293759512937,7.26,8.27,1.31,8.78,24.35,0.7,39.61,0.01,24.69
33.75,-117.55,sep,0.27162884553295513,6.1,8.16,1.31,7.7,23.89,0.68,34.33,0.12,23.78
33.75,-117.55,oct,0.222928831695955,4.6,7.75,1.18,6.52,32.19,0.63,48.54,0.07,17.14
33.75,-117.55,nov,0.19994984087449838,3.68,7.52,0.97,6.22,32.34,0.65,39.61,0.08,15.35
33.75,-117.55,dec,0.1830389511553895,3.22,6.87,0.86,6.0,26.46,0.65,43.05,0.53,10.06
34.25,-118.35,jan,0.14191356277595382,3.32,6.3,0.88,6.01,35.58,0.64,59.23,1.19,7.88
34.25,-118.35,feb,0.1651187780670969,4.32,6.45,1.18,6.76,40.68,0.65,45.51,1.8,9.98
34.25,-118.35,mar,0.15335125853805806,4.78,6.62,1.83,5.35,58.22,0.57,67.9,2.18,7.75
34.25,-118.35,apr,0.17808379561492885,5.72,7.13,1.94,6.04,47.76,0.57,68.33,1.55,12.02
34.25,-118.35,may,0.2026118910147553,7.32,7.63,1.69,8.35,31.73,0.66,53.22,0.35,19.3
34.25,-118.35,jun,0.20656147401788746,7.86,8.22,1.65,9.05,25.7,0.68,39.03,0.01,24.97
34.25,-118.35,jul,0.21411138156156836,7.72,8.92,1.63,8.79,22.3,0.69,33.63,0.11,29.53
34.25,-118.35,aug,0.2092395939469414,7.71,7.85,0.94,10.42,8.38,0.75,33.43,0.0,25.22
34.25,-118.35,sep,0.20084720178119927,6.32,7.79,1.17,8.56,14.89,0.71,29.1,0.11,23.43
34.25,-118.35,oct,0.1706734216385524,4.83,7.04,0.94,7.68,24.0,0.68,46.19,0.12,15.9
34.25,-118.35,nov,0.15470838522208388,3.68,6.81,0.94,6.48,29.59,0.67,40.91,0.07,13.17
34.25,-118.35,dec,0.13826785916449677,3.08,6.31,0.85,5.94,32.77,0.65,47.59,0.6,7.88
34.25,-118.85,jan,0.14642602739726027,3.32,6.3,0.88,6.01,35.58,0.64,65.17,1.82,7.83
34.25,-118.85,feb,0.18130136986301365,4.32,6.45,1.18,6.76,40.68,0.65,51.78,2.1,9.81
34.25,-118.85,mar,0.17337990867579908,4.78,6.62,1.83,5.35,58.22,0.57,71.65,2.62,7.43
34.25,-118.85,apr,0.16972831050228313,5.72,7.13,1.94,6.04,47.76,0.57,72.87,2.51,11.56
34.25,-118.85,may,0.19560502283105025,7.32,7.63,1.69,8.35,31.73,0.66,59.8,0.64,18.25
34.25,-118.85,jun,0.20781187214611874,7.86,8.22,1.65,9.05,25.7,0.68,44.22,0.0,24.1
34.25,-118.85,jul,0.22476803652968033,7.72,8.92,1.63,8.79,22.3,0.69,33.66,0.04,29.13
34.25,-118.85,aug,0.22142100456621006,7.71,7.85,0.94,10.42,8.38,0.75,35.59,0.01,24.6
34.25,-118.85,sep,0.20717579908675798,6.32,7.79,1.17,8.56,14.89,0.71,32.03,0.02,22.91
34.25,-118.85,oct,0.17460319634703197,4.83,7.04,0.94,7.68,24.0,0.68,48.3,0.18,15.64
34.25,-118.85,nov,0.1578456621004566,3.68,6.81,0.94,6.48,29.59,0.67,46.15,0.11,13.02
34.25,-118.85,dec,0.14248401826484017,3.08,6.31,0.85,5.94,32.77,0.65,53.43,0.76,7.93
37.05,-121.85,jan,0.10480422374429223,2.33,6.94,1.08,3.42,54.89,0.5,87.16,2.84,9.29
37.05,-121.85,feb,0.14207172754946726,3.64,6.77,1.09,5.64,39.1,0.59,80.91,1.93,9.91
37.05,-121.85,mar,0.1373371385083714,3.98,7.19,2.12,3.58,73.23,0.49,85.2,5.04,8.65
37.05,-121.85,apr,0.15509779299847795,4.94,7.58,2.12,4.31,62.98,0.5,85.25,3.58,11.57
37.05,-121.85,may,0.22311092085235917,7.73,7.26,1.65,9.2,23.6,0.7,80.83,0.71,13.89
37.05,-121.85,jun,0.22583085996955862,8.05,7.7,1.57,9.62,22.69,0.7,75.23,0.04,16.76
37.05,-121.85,jul,0.24276027397260272,8.21,7.93,1.25,10.28,11.67,0.73,67.91,0.01,19.19
37.05,-121.85,aug,0.20865886605783868,7.56,7.59,1.0,10.25,9.33,0.74,70.94,0.01,17.39
37.05,-121.85,sep,0.19382001522070014,6.08,7.5,1.08,8.5,12.6,0.71,66.74,0.03,17.22
37.05,-121.85,oct,0.16251807458143078,4.35,7.32,0.98,6.95,23.67,0.65,65.23,0.14,15.22
37.05,-121.85,nov,0.13043264840182647,2.66,7.29,1.0,4.45,50.34,0.53,80.36,1.22,12.04
37.05,-121.85,dec,0.10209722222222223,2.23,6.8,0.87,3.99,50.49,0.53,73.04,2.8,9.35
34.55,-115.85,jan,0.208510197869102,3.6,6.47,0.86,6.69,32.04,0.69,36.11,0.08,10.25
34.55,-115.85,feb,0.2330307458143075,4.56,6.71,1.28,6.85,39.81,0.69,24.39,0.05,13.05
34.55,-115.85,mar,0.23770380517503806,5.29,6.95,1.99,5.76,52.58,0.63,39.73,0.07,12.6
34.55,-115.85,apr,0.2962098934550989,7.19,7.3,1.53,8.76,24.19,0.72,34.86,0.12,18.28
34.55,-115.85,may,0.3036564687975647,8.01,8.13,1.74,9.21,25.24,0.72,21.75,0.01,26.39
34.55,-115.85,jun,0.2856420091324201,8.05,8.83,1.73,9.05,28.74,0.7,18.73,0.03,31.81
34.55,-115.85,jul,0.26782130898021306,7.4,10.02,1.93,7.7,40.06,0.66,27.2,0.35,35.23
34.55,-115.85,aug,0.2773777777777778,7.62,8.97,1.13,9.87,14.66,0.74,22.78,0.42,32.06
34.55,-115.85,sep,0.27248584474885845,6.41,8.49,1.08,8.8,18.63,0.72,22.76,0.16,28.14
34.55,-115.85,oct,0.231434703196347,4.87,7.58,1.01,7.57,26.05,0.68,31.04,0.28,20.16
34.55,-115.85,nov,0.20943561643835618,3.8,7.05,0.89,6.86,28.68,0.69,26.72,0.0,15.87
34.55,-115.85,dec,0.1890939117199391,3.19,6.47,0.83,6.19,31.55,0.67,33.04,0.03,9.29
33.95,-118.25,jan,0.13864525484388499,3.4,7.32,1.1,5.46,45.9,0.63,57.5,1.21,11.68
33.95,-118.25,feb,0.16275823768974457,4.18,7.52,1.59,5.45,57.34,0.62,48.58,1.96,13.2
33.95,-118.25,mar,0.16348219795137603,5.13,7.44,2.08,5.45,62.99,0.6,70.07,2.27,10.38
33.95,-118.25,apr,0.17559545847217078,5.92,7.89,2.41,5.57,57.48,0.59,72.61,1.72,13.4
33.95,-118.25,may,0.1755774096013822,5.58,8.73,2.52,4.21,73.08,0.5,64.43,0.57,18.15
33.95,-118.25,jun,0.18481056398864618,6.32,8.95,2.68,5.21,65.88,0.55,54.18,0.02,22.77
33.95,-118.25,jul,0.20544304578551154,7.04,9.06,2.68,6.17,53.34,0.63,49.27,0.07,26.73
33.95,-118.25,aug,0.19776517956312478,6.79,8.81,2.26,6.53,50.52,0.66,50.94,0.0,23.16
33.95,-118.25,sep,0.190860020979884,5.6,8.61,1.95,5.91,47.76,0.62,44.91,0.04,22.61
33.95,-118.25,oct,0.1610806182895224,4.5,8.18,1.51,5.69,45.9,0.62,54.99,0.07,17.73
33.95,-118.25,nov,0.1428794890781192,3.53,7.87,1.17,5.49,41.97,0.62,45.51,0.13,16.48
33.95,-118.25,dec,0.13200435024065157,3.15,7.32,0.98,5.52,38.13,0.64,48.34,0.63,11.95
33.65,-116.35,jan,0.1681710806697108,3.68,6.36,0.87,6.73,27.18,0.69,44.04,0.63,11.09
33.65,-116.35,feb,0.18233447488584476,4.46,6.65,1.4,6.52,42.74,0.66,33.76,1.08,13.67
33.65,-116.35,mar,0.18467960426179603,5.08,6.86,1.92,5.71,56.03,0.6,54.46,1.3,11.54
33.65,-116.35,apr,0.22349254185692538,6.76,7.1,1.62,8.01,32.51,0.67,49.16,0.72,16.4
33.65,-116.35,may,0.22250943683409433,8.07,7.67,1.46,9.7,20.47,0.73,34.01,0.2,24.26
33.65,-116.35,jun,0.20273493150684932,8.04,8.36,1.7,9.14,23.54,0.7,23.83,0.04,30.45
33.65,-116.35,jul,0.18993660578386606,7.34,9.42,1.96,7.64,38.39,0.65,30.78,0.31,33.81
33.65,-116.35,aug,0.19767579908675798,7.64,8.37,1.11,9.89,11.37,0.74,25.93,0.07,30.84
33.65,-116.35,sep,0.20455654490106545,6.36,8.15,1.22,8.45,14.82,0.71,27.41,0.13,27.39
33.65,-116.35,oct,0.18530251141552512,4.98,7.28,1.03,7.67,23.11,0.69,36.67,0.23,19.74
33.65,-116.35,nov,0.17488759512937593,3.92,6.98,0.87,7.06,25.23,0.69,32.86,0.06,16.86
33.65,-116.35,dec,0.15917062404870622,3.32,6.31,0.88,6.29,25.39,0.67,37.27,0.36,10.56
36.15,-119.05,jan,0.11546970709433123,2.44,7.17,1.2,3.46,58.33,0.5,66.73,2.46,5.68
36.15,-119.05,feb,0.1643401965697739,3.97,6.96,1.17,6.14,40.72,0.63,52.47,0.83,8.02
36.15,-119.05,mar,0.14081112874484908,4.06,7.24,2.13,3.67,69.68,0.5,70.98,2.96,5.02
36.15,-119.05,apr,0.17234825704421428,5.42,7.89,2.18,5.02,59.96,0.55,71.94,2.96,10.15
36.15,-119.05,may,0.2115781267401715,7.58,7.9,1.76,8.67,24.65,0.68,55.81,0.41,17.25
36.15,-119.05,jun,0.21862268905223298,8.2,8.67,1.68,9.51,24.56,0.71,38.4,0.06,23.2
